"auth.name","2015","2016","2017","2018","2019"
"Sheffield",NA,52.7389432186572,57.8111640405521,57.754197761194,46.6088074574092
"Barnet",NA,49.852045256745,47.6558528422007,36.5150047679075,46.5842038550636
"Reading",NA,70.6230904545875,45.6124516478646,44.0218712029162,46.5170468481727
"Leeds",NA,38.0721551176097,37.439667334967,45.0914014895058,46.40605296343
"Gosport",NA,45.2330508474576,41.9354838709677,42.6966292134831,46.2365591397849
"Tewkesbury",NA,40.8647140864714,41.5204678362573,30.7262569832402,46.2249614791988
"Eden",NA,52.0618556701031,59.1044776119403,44.3452380952381,45.8563535911602
"Wiltshire",NA,53.8950097213221,42.3046566692976,45.3100351899041,45.7696473703213
"East Lindsey",NA,39.7225725094578,40.5336721728081,42.8571428571429,45.5400583846902
"Trafford",NA,52.5929549902153,38.7191755612808,33.5979790689282,45.4985870004037
"Cornwall",NA,38.871807742988,38.6166057704422,41.3630880579011,45.4203262233375
"Hackney",NA,45.9454423492584,43.45164795364,45.3265765765766,45.3826691967109
"Chiltern",NA,NA,NA,50.0460405156538,45.3591606133979
"Epping Forest",NA,58.8983050847458,57.2780203784571,48.2336956521739,45.3174104336895
"Mole Valley",NA,47.9506390480388,43.4747145187602,50.1184433164129,45.1847365233192
"Brentwood",NA,50.4618937644342,51.1904761904762,53.1120763648659,45.0823529411765
"Lincoln",NA,43.3198380566802,47.125621007807,44.8461538461538,44.9587936173944
"Blackpool",NA,42.8548770816812,42.2339108910891,43.6439416493004,44.9125728559534
"Sutton",NA,31.5457413249211,36.464560204953,42.5699300699301,44.9118046132972
"Gravesham",NA,43.0004777830865,45.2796420581655,43.5239697224558,44.9029126213592
"High Peak",NA,39.5629238884702,40.9899458623357,38.8660640920296,44.8188711036226
"Northampton",NA,NA,NA,57.7258138468592,44.7225244831338
"Redbridge",NA,47.9362284820031,35.8091321853851,42.8354874740705,44.6898665705013
"South Kesteven",NA,47.3527218493661,52.3880597014925,54.3461237274863,44.6536144578313
"Sevenoaks",NA,48.4292379471229,45.9886668654936,43.45137717819,44.4107929515419
"Uttlesford",NA,39.3810032017076,41.8558736426456,41.0065237651445,44.3097014925373
"Birmingham",NA,45.0066709492514,43.3284346019358,42.5077229063518,44.2516025040297
"Braintree",NA,42.8828828828829,38.1818181818182,40.7692307692308,44.0734557595993
"Cambridge",NA,40.2849990371654,42.6104972375691,42.1466973886329,44.0590189564198
"Harrogate",NA,40.7389162561576,46.4098073555166,48.5859872611465,44.0545808966862
"Wokingham",NA,40.5509908168197,59.581805174026,42.9864253393665,43.5352622061483
"Lichfield",NA,41.7615042058387,33.8319401671799,37.9937860630271,43.2794457274827
"Bromley",NA,45.427807486631,36.3075657894737,37.3267326732673,43.2572888223377
"Windsor & Maidenhead",NA,44.414535666218,40.3774981495189,40.8248117766041,43.0676855895196
"Richmondshire",NA,34.9333333333333,33.3333333333333,37.8923766816144,43.0555555555556
"Kingston upon Thames",NA,43.6301950805768,36.470389456788,45.3174039828544,42.6147287469698
"Cheltenham",NA,46.3927610662754,43.2542535346274,43.7566025776463,42.5361155698234
"South Somerset",NA,42.5511661113755,46.3789682539683,46.8436873747495,42.4453280318091
"Hounslow",NA,8.63858363858364,4.69406819243344,7.2773790064672,42.2635360343678
"Rother",NA,39.5053475935829,42.069434989789,37.363304981774,42.2544080604534
"Brent",NA,48.0930324233764,43.738743008816,47.4953292366402,42.0213997869285
"South Bucks",NA,NA,NA,38.4294068504595,41.3008130081301
"Chelmsford",NA,39.5064868990079,40.7562671271642,36.6692112617742,41.2347354138399
"Bristol",NA,44.6038568773234,48.235101862948,47.7832334751968,41.1129397243366
"Rushcliffe",NA,52.6223776223776,43.4146341463415,38.6682242990654,40.9297052154195
"Southend-on-Sea",NA,39.5188538991756,36.9579457618237,36.8317319536832,40.8325645756458
"Calderdale",NA,47.3376423514928,41.728677733257,41.976679622432,40.4347826086956
"Dorset",NA,NA,NA,NA,40.2151847340642
"Tower Hamlets",NA,48.7461575796797,44.9866054341082,42.1770924370578,40.2032283158304
"Harrow",NA,35.9138323994573,41.2017504587751,35.7302321789322,40.1606118546845
"North Devon",NA,36.3098758131283,37.2891387984611,39.5839524517088,39.9344848123883
"Derbyshire Dales",NA,22.4534026874729,28.81064834693,35.3188239786178,39.7648966355898
"Haringey",NA,43.5035518059898,38.8156016296307,37.9122893217339,39.3852597862577
"Teignbridge",NA,33.6413514293965,35.7183580387685,35.8331060812653,39.1738660907127
"Croydon",NA,51.2836419222334,45.5587330341332,41.5879701945815,39.0561075394506
"Chichester",NA,32.6407613005551,32.7446076899031,34.8121811717422,38.8172381251966
"North Norfolk",NA,32.8101071975498,34.3488194973343,33.8697878566203,37.93752352277
"Sedgemoor",NA,38.1711409395973,38.8483373884834,39.8467432950192,37.5189107413011
"Bournemouth, Christchurch & Poole",NA,NA,NA,NA,36.9187369187369
"Bath & North East Somerset",NA,40.3982093277796,35.9506705693426,38.091379393104,36.7863105175292
"Boston",NA,18.8679245283019,34.826883910387,40.1185770750988,36.5217391304348
"Craven",NA,28.4713375796178,28.2741738066095,32.6614629939724,36.1111111111111
"York",NA,29.5174909529554,32.1246105919003,32.4147594581971,35.7787274453941
"Rochford",NA,34.3651295009476,37.1983914209115,37.1018113678951,35.4601226993865
"Scarborough",NA,27.9126213592233,25.3881105641802,26.9060773480663,35.4507068110887
"East Devon",NA,30.6289881494986,33.8731418198067,33.5574229691877,35.0056689342404
"Hammersmith & Fulham",NA,34.8493831342989,35.1600784057498,33.6894858683762,34.7547266223812
"Tameside",NA,67.4456343059862,28.3874045801527,36.3932898415657,34.5180136319377
"Camden",NA,33.0810160485214,46.1106986719459,34.2254519673874,34.189198392699
"Castle Point",NA,41.7547568710359,33.1910352187833,31.1601150527325,33.5827098919368
"Merton",NA,35.836627140975,33.3242832319722,34.7763193142245,33.5688661811066
"Eastleigh",NA,43.2556362246847,54.0496540496541,35.1648351648352,33.4987593052109
"Waverley",NA,35.1401869158879,30.1087801087801,33.1498807558246,32.5976845151954
"Somerset West & Taunton",NA,NA,NA,NA,32.4970828471412
"Torbay",NA,38.8001205908954,40.625488663018,30.4748313440581,32.3741007194245
"Ryedale",NA,30.0228310502283,22.6347305389222,36.4210526315789,32.0512820512821
"Exeter",NA,32.4018237976173,31.2491541480579,30.5698860227954,32.0310661332078
"Brighton & Hove",NA,30.0708752266359,28.0712530712531,29.0626960102539,31.7897578579102
"Nottingham",NA,32.3369042273398,29.302461328923,37.7617463812245,31.7862924986508
"Lancaster",NA,39.5357017235315,43.4316353887399,39.6407953816549,30.6467027715833
"Isle of Wight",NA,27.5216475544114,30.3735024665257,26.4123102866779,30.285830123657
"Islington",NA,41.3341110019646,37.5848115130678,35.7501177905269,29.6802325581395
"Lewisham",NA,31.4683544303797,33.1105913798864,24.2496977119805,27.7539517216027
"Bexley",NA,50.8510638297872,45.1998572448251,33.9716214354594,26.8292682926829
"Maldon",NA,31.7591499409681,24.4243421052632,23.785594639866,26.2890955198648
"Kensington & Chelsea",NA,28.0304216530589,26.2517117425539,24.9291329084659,26.1419389191039
"North Tyneside",NA,20.3246294989414,30.8959421454399,23.6808236808237,23.2501521606817
"Tamworth",NA,28.4210526315789,25.9405940594059,26.3821532492725,22.5095785440613
"Wandsworth",NA,31.7899078601603,24.1424678131755,23.2172519306426,22.4017276256082
"Milton Keynes",NA,19.6958777745748,19.5384286630102,16.7974126066612,21.930410267824
"Herefordshire",NA,31.377605845691,13.4812988080559,12.808526551982,21.1325707856741
"West Lancashire",NA,55.6221889055472,52.4390243902439,45.9970887918486,17.6689728579031
"Westminster",NA,17.0172154968985,35.1761221767885,20.0738650300531,6.47553537361958
"South Oxfordshire",NA,58.0395528804815,70.0201207243461,90.4371584699454,-50.0460829493088
"Bolsover",NA,NA,NA,NA,NA
"Breckland",NA,6566.66666666667,21300,NA,NA
"Cherwell",NA,34.0439781225583,45.6674473067916,46.7741935483871,NA
"Doncaster",NA,NA,NA,NA,NA
"Hertfordshire",NA,NA,NA,NA,NA
"Hyndburn",NA,2700,5150,NA,NA
"Isles of Scilly",NA,NA,NA,NA,NA
"Kent",NA,NA,NA,NA,NA
"Melton",NA,40.7514450867052,42.5113464447806,42.3019431988042,NA
"North East Derbyshire",NA,3800,1050,NA,NA
"Reigate & Banstead",63.0372492836676,30.3204047217538,31.0437912417516,NA,NA
"Rossendale",NA,NA,NA,6600,NA
"South Cambridgeshire",NA,NA,NA,NA,NA
"South Derbyshire",NA,NA,NA,NA,NA
"Suffolk",NA,NA,NA,NA,NA
"Telford & Wrekin",88.1877022653722,101.158940397351,77.0833333333333,NA,NA
"Wellingborough",NA,NA,NA,NA,NA
"Worcestershire",NA,NA,NA,NA,NA
"Total for London",NA,40.7716737754067,40.2598091705985,37.5763547776808,38.746072963411
"Total for rest of England",66.8208373904576,52.3539663662125,51.5507377732915,52.9752297577407,55.5903266590748
"Total for all of England",66.8208373904576,47.4083205413344,46.6649331670111,46.274646435071,48.5164701803051
