"auth.name","2017","2018","2019","2020","2021","change","change.4","prop.income"
"Glasgow City",7544,6490,8253.57649,14253,13010,-8.72097102364414,14.5958536757714,67.8381478777766
"Edinburgh City",8737,8399,8769,6943,8772,26.343079360507,0.0999986963814425,28.6947988223749
"Dundee City",3401,3018,2828,2710,3034,11.9557195571956,-2.8143293100662,99.6714848883049
"Perth and Kinross",2499,2668,2847,2748,2896,5.38573508005823,3.75477079872417,84.259528658714
"Aberdeen City",5075,4981,4077,2814,2682,-4.6908315565032,-14.7379674085826,42.7070063694268
"Fife",3204,3306,3272,2829,2656,-6.11523506539413,-4.58121311425346,92.9646482324116
"Highland",1607,1422,1588,1646,2085,26.6707168894289,6.72656838533705,80.7513555383424
"Stirling",1693,1661,1752,1705,1842,8.03519061583577,2.13113702662673,104.659090909091
"South Lanarkshire",1502,1560,1646,1480,1744,17.8378378378378,3.805206561338,126.652142338417
"Argyll and Bute",705,834,769,888,1277,43.8063063063063,16.0113405039727,120.471698113208
"South Ayrshire",579,505,427,562,828,47.3309608540925,9.35482332365039,84.5760980592441
"East Dunbartonshire",513,535,403,473,791,67.23044397463,11.433245510459,117.883755588674
"East Lothian",463,483,480,535,635,18.6915887850467,8.2176711279659,80.4816223067174
"Aberdeenshire",625,645,673,598,604,1.00334448160535,-0.85079636247396,103.247863247863
"Renfrewshire",424,576,447,409,570,39.3643031784841,7.67806678348699,178.125
"Moray",434,350,474,457,477,4.37636761487965,2.3899102652744,74.0683229813665
"Inverclyde",397,463,449,341,439,28.7390029325513,2.54594777237807,186.808510638298
"North Ayrshire",437,399,443,359,435,21.1699164345404,-0.114613368821681,224.226804123711
"Scottish Borders",387,333,595,405,400,-1.23456790123457,0.829417113791631,259.74025974026
"Falkirk",275,324,430,452,354,-21.6814159292035,6.51668503298677,71.3709677419355
"Midlothian",211,358,375,331,350,5.74018126888218,13.4870735762936,180.412371134021
"East Renfrewshire",336,365,412,201,297,47.7611940298507,-3.03739092866709,333.707865168539
"Angus",159,139,210,152,222,46.0526315789474,8.70235737788909,267.469879518072
"Dumfries and Galloway",213,200,200,211,221,4.739336492891,0.926024717030027,3157.14285714286
"Orkney Islands",134,136,142,158,210,32.9113924050633,11.8867410117794,218.75
"West Lothian",144,173,175,169,156,-7.69230769230769,2.02122326913485,NA
"East Ayrshire",1698,977,1029,568,145,-74.4718309859155,-45.942298094347,18.5185185185185
"West Dunbartonshire",98,91,104,91,98,7.69230769230769,0,NA
"Na h-Eileanan an Iar",130,115,118,115,97,-15.6521739130435,-7.05905253291275,293.939393939394
"Clackmannanshire",0,43,56,39,38,-2.56410256410257,NA,200
"Shetland Islands",24,33,97,25,26,4,2.02122326913485,260
"North Lanarkshire",0,0,0,0,0,0,0,100
"Total",43648,41582,43540.57649,44667,47391,6.09846195177649,2.07817126850602,60.3507118661335
